Source,Target
909475,405952
909475,912284
909475,757276
909475,59067
909475,871439
909475,606738
909475,961024
909475,504419
909475,567228
909475,776378
909475,546344
909475,457522
909475,716612
909475,108514
909475,604000
909475,606096
909475,309907
909475,565511
909475,40309
909475,304344
909475,211534
909475,195919
909475,405164
909475,426203
909475,203577
909475,407880
909475,655448
909475,86307
909475,798236
909475,734785
909475,221316
909475,168087
909475,838135
909475,480744
909475,997377
909475,791422
909475,108239
909475,688631
909475,634027
909475,995316
909475,159886
909475,680243
909475,444318
909475,385254
909475,218080
909475,171812
909475,455533
909475,465698
909475,445127
909475,296490
909475,130004
909475,358487
909475,363822
909475,547275
909475,350356
909475,580541
909475,297422
909475,894713
909475,598704
909475,133333
909475,605224
909475,360254
909475,80140
909475,854241
909475,833761
909475,735033
909475,140246
909475,151203
909475,886018
909475,962410
909475,544056
909475,692363
909475,286704
909475,352702
909475,829911
909475,258717
909475,77142
909475,143288
909475,406373
909475,434668
909475,163885
909475,822198
909475,555171
909475,407707
909475,614626
909475,735869
909475,677618
909475,950962
909475,239362
909475,339282
909475,480769
909475,40744
909475,681015
909475,338183
909475,961772
909475,25678
909475,221062
909475,162704
909475,220354
909475,387268
909475,223644
909475,102628
909475,55194
909475,896621
909475,886209
909475,379565
909475,995619
909475,869269
909475,782323
909475,583209
909475,17896
909475,45105
909475,210356
909475,187842
909475,684772
909475,830016
909475,822573
909475,168204
909475,950003
909475,839720
909475,358288
909475,860021
909475,446990
909475,17126
909475,287244
909475,168319
909475,966801
909475,555857
909475,102609
909475,404908
909475,582137
909475,339453
909475,918922
909475,606164
909475,862660
909475,33619
909475,754402
909475,692566
909475,133733
909475,884098
909475,200019
909475,499381
909475,86759
909475,71888
909475,386703
909475,100283
909475,607351
909475,698881
909475,897957
909475,95089
909475,506652
909475,765242
909475,12058
909475,294618
909475,111635
909475,809608
909475,350486
909475,261569
909475,230772
909475,756099
909475,467145
909475,319670
909475,333519
909475,24484
909475,923817
909475,168308
909475,707549
909475,949057
909475,537251
909475,415224
909475,131806
909475,172506
909475,950791
909475,783657
909475,77174
909475,35970
909475,50997
909475,481191
909475,102792
909475,625089
909475,593324
909475,273822
909475,476278
909475,499985
909475,339588
909475,913194
939077,810607
939077,861764
939077,853702
939077,302156
939077,959630
939077,766437
939077,203015
939077,930228
939077,23408
939077,352365
939077,681076
939077,20303
939077,68448
939077,637414
939077,498862
939077,656975
939077,505111
939077,829616
939077,384093
939077,25122
939077,333208
939077,959574
939077,851293
939077,978131
939077,566252
939077,263713
939077,263448
939077,64599
939077,348307
939077,606962
939077,665719
939077,303067
939077,197957
939077,690883
939077,141346
939077,505797
939077,87299
939077,319860
939077,851853
939077,656573
939077,588717
939077,109799
939077,350278
939077,909169
939077,95116
939077,387581
939077,581084
939077,208511
939077,682104
939077,599051
939077,259320
939077,644654
939077,851804
939077,330162
939077,775840
939077,736308
939077,833627
939077,852314
939077,699384
939077,908476
939077,444481
939077,301378
939077,683981
939077,369562
939077,896666
939077,194910
939077,681324
939077,466836
939077,952557
939077,162240
939077,515033
939077,284100
939077,506825
939077,801150
939077,952959
939077,169228
939077,252601
939077,39957
939077,187096
939077,195509
939077,736138
939077,735815
939077,118752
939077,208706
939077,272734
939077,100849
939077,338814
939077,800948
939077,4692
939077,644851
939077,627761
939077,302222
939077,930317
939077,755521
939077,269177
939077,714008
939077,465327
939077,698672
939077,187136
939077,378318
939077,755556
939077,285211
939077,913592
939077,902111
939077,53414
939077,534602
939077,102588
939077,852650
939077,85636
939077,581720
939077,387358
939077,29937
939077,789237
939077,232352
939077,260800
939077,100883
939077,118804
939077,447769
939077,688840
939077,405952
939077,912284
939077,757276
939077,59067
939077,871439
939077,606738
939077,961024
939077,504419
939077,567228
939077,776378
939077,546344
939077,457522
939077,716612
939077,108514
939077,604000
939077,606096
939077,309907
939077,565511
939077,40309
939077,304344
939077,211534
939077,195919
939077,405164
939077,426203
939077,203577
939077,407880
939077,655448
939077,86307
939077,798236
939077,734785
939077,221316
939077,168087
939077,838135
939077,480744
939077,997377
939077,791422
939077,108239
939077,688631
939077,634027
939077,995316
939077,159886
939077,680243
939077,444318
939077,385254
939077,218080
939077,171812
939077,455533
939077,465698
939077,445127
939077,296490
939077,130004
939077,358487
939077,363822
939077,547275
939077,350356
939077,580541
939077,297422
939077,894713
939077,598704
939077,133333
939077,605224
939077,360254
939077,80140
939077,854241
939077,833761
939077,735033
939077,140246
939077,151203
939077,886018
939077,962410
939077,544056
939077,692363
939077,286704
939077,352702
939077,829911
939077,258717
939077,77142
939077,143288
939077,406373
939077,434668
939077,163885
939077,822198
939077,555171
939077,407707
939077,614626
939077,735869
939077,677618
939077,950962
939077,239362
939077,339282
939077,480769
939077,40744
939077,681015
939077,338183
939077,961772
939077,25678
939077,221062
939077,162704
939077,220354
939077,387268
939077,223644
939077,102628
939077,55194
939077,896621
939077,886209
939077,379565
939077,995619
939077,869269
939077,782323
939077,583209
939077,17896
939077,45105
939077,210356
939077,187842
939077,684772
939077,830016
939077,822573
939077,168204
939077,950003
939077,839720
939077,358288
939077,860021
939077,446990
939077,17126
939077,287244
939077,168319
939077,966801
939077,555857
939077,102609
939077,404908
939077,582137
939077,339453
939077,918922
939077,606164
939077,862660
939077,33619
939077,754402
939077,692566
939077,133733
939077,884098
939077,200019
939077,499381
939077,86759
939077,71888
939077,386703
939077,100283
939077,607351
939077,698881
939077,897957
939077,95089
939077,506652
939077,765242
939077,12058
939077,294618
939077,111635
939077,809608
939077,350486
939077,261569
939077,230772
939077,756099
939077,467145
939077,319670
939077,333519
939077,24484
939077,923817
939077,168308
939077,707549
939077,949057
939077,537251
939077,415224
939077,131806
939077,172506
939077,950791
939077,783657
939077,77174
939077,35970
939077,50997
939077,481191
939077,102792
939077,625089
939077,593324
939077,273822
939077,476278
939077,499985
939077,339588
939077,913194
810607,861764
810607,853702
810607,302156
810607,959630
810607,766437
810607,203015
810607,930228
810607,23408
810607,352365
810607,681076
810607,20303
810607,68448
810607,637414
810607,498862
810607,656975
810607,505111
810607,829616
810607,384093
810607,25122
810607,333208
810607,959574
810607,851293
810607,978131
810607,566252
810607,263713
810607,263448
810607,64599
810607,348307
810607,606962
810607,665719
810607,303067
810607,197957
810607,690883
810607,141346
810607,505797
810607,87299
810607,319860
810607,851853
810607,656573
810607,588717
810607,109799
810607,350278
810607,909169
810607,95116
810607,387581
810607,581084
810607,208511
810607,682104
810607,599051
810607,259320
810607,644654
810607,851804
810607,330162
810607,775840
810607,736308
810607,833627
810607,852314
810607,699384
810607,908476
810607,444481
810607,301378
810607,683981
810607,369562
810607,896666
810607,194910
810607,681324
810607,466836
810607,952557
810607,162240
810607,515033
810607,284100
810607,506825
810607,801150
810607,952959
810607,169228
810607,252601
810607,39957
810607,187096
810607,195509
810607,736138
810607,735815
810607,118752
810607,208706
810607,272734
810607,100849
810607,338814
810607,800948
810607,4692
810607,644851
810607,627761
810607,302222
810607,930317
810607,755521
810607,269177
810607,714008
810607,465327
810607,698672
810607,187136
810607,378318
810607,755556
810607,285211
810607,913592
810607,902111
810607,53414
810607,534602
810607,102588
810607,852650
810607,85636
810607,581720
810607,387358
810607,29937
810607,789237
810607,232352
810607,260800
810607,100883
810607,118804
810607,447769
810607,688840
810607,405952
810607,912284
810607,757276
810607,59067
810607,871439
810607,606738
810607,961024
810607,504419
810607,567228
810607,776378
810607,546344
810607,457522
810607,716612
810607,108514
810607,604000
810607,606096
810607,309907
810607,565511
810607,40309
810607,304344
810607,211534
810607,195919
810607,405164
810607,426203
810607,203577
810607,407880
810607,655448
810607,86307
810607,798236
810607,734785
810607,221316
810607,168087
810607,838135
810607,480744
810607,997377
810607,791422
810607,108239
810607,688631
810607,634027
810607,995316
810607,159886
810607,680243
810607,444318
810607,385254
810607,218080
810607,171812
810607,455533
810607,465698
810607,445127
810607,296490
810607,130004
810607,358487
810607,363822
810607,547275
810607,350356
810607,580541
810607,297422
810607,894713
810607,598704
810607,133333
810607,605224
810607,360254
810607,80140
810607,854241
810607,833761
810607,735033
810607,140246
810607,151203
810607,886018
810607,962410
810607,544056
810607,692363
810607,286704
810607,352702
810607,829911
810607,258717
810607,77142
810607,143288
810607,406373
810607,434668
810607,163885
810607,822198
810607,555171
810607,407707
810607,614626
810607,735869
810607,677618
810607,950962
810607,239362
810607,339282
810607,480769
810607,40744
810607,681015
810607,338183
810607,961772
810607,25678
810607,221062
810607,162704
810607,220354
810607,387268
810607,223644
810607,102628
810607,55194
810607,896621
810607,886209
810607,379565
810607,995619
810607,869269
810607,782323
810607,583209
810607,17896
810607,45105
810607,210356
810607,187842
810607,684772
810607,830016
810607,822573
810607,168204
810607,950003
810607,839720
810607,358288
810607,860021
810607,446990
810607,17126
810607,287244
810607,168319
810607,966801
810607,555857
810607,102609
810607,404908
810607,582137
810607,339453
810607,918922
810607,606164
810607,862660
810607,33619
810607,754402
810607,692566
810607,133733
810607,884098
810607,200019
810607,499381
810607,86759
810607,71888
810607,386703
810607,100283
810607,607351
810607,698881
810607,897957
810607,95089
810607,506652
810607,765242
810607,12058
810607,294618
810607,111635
810607,809608
810607,350486
810607,261569
810607,230772
810607,756099
810607,467145
810607,319670
810607,333519
810607,24484
810607,923817
810607,168308
810607,707549
810607,949057
810607,537251
810607,415224
810607,131806
810607,172506
810607,950791
810607,783657
810607,77174
810607,35970
810607,50997
810607,481191
810607,102792
810607,625089
810607,593324
810607,273822
810607,476278
810607,499985
810607,339588
810607,913194
861764,853702
861764,302156
861764,959630
861764,766437
861764,203015
861764,930228
861764,23408
861764,352365
861764,681076
861764,20303
861764,68448
861764,637414
861764,498862
861764,656975
861764,505111
861764,829616
861764,384093
861764,25122
861764,333208
861764,959574
861764,851293
861764,978131
861764,566252
861764,263713
861764,263448
861764,64599
861764,348307
861764,606962
861764,665719
861764,303067
861764,197957
861764,690883
861764,141346
861764,505797
861764,87299
861764,319860
861764,851853
861764,656573
861764,588717
861764,109799
861764,350278
861764,909169
861764,95116
861764,387581
861764,581084
861764,208511
861764,682104
861764,599051
861764,259320
861764,644654
861764,851804
861764,330162
861764,775840
861764,736308
861764,833627
861764,852314
861764,699384
861764,908476
861764,444481
861764,301378
861764,683981
861764,369562
861764,896666
861764,194910
861764,681324
861764,466836
861764,952557
861764,162240
861764,515033
861764,284100
861764,506825
861764,801150
861764,952959
861764,169228
861764,252601
861764,39957
861764,187096
861764,195509
861764,736138
861764,735815
861764,118752
861764,208706
861764,272734
861764,100849
861764,338814
861764,800948
861764,4692
861764,644851
861764,627761
861764,302222
861764,930317
861764,755521
861764,269177
861764,714008
861764,465327
861764,698672
861764,187136
861764,378318
861764,755556
861764,285211
861764,913592
861764,902111
861764,53414
861764,534602
861764,102588
861764,852650
861764,85636
861764,581720
861764,387358
861764,29937
861764,789237
861764,232352
861764,260800
861764,100883
861764,118804
861764,447769
861764,688840
861764,405952
861764,912284
861764,757276
861764,59067
861764,871439
861764,606738
861764,961024
861764,504419
861764,567228
861764,776378
861764,546344
861764,457522
861764,716612
861764,108514
861764,604000
861764,606096
861764,309907
861764,565511
861764,40309
861764,304344
861764,211534
861764,195919
861764,405164
861764,426203
861764,203577
861764,407880
861764,655448
861764,86307
861764,798236
861764,734785
861764,221316
861764,168087
861764,838135
861764,480744
861764,997377
861764,791422
861764,108239
861764,688631
861764,634027
861764,995316
861764,159886
861764,680243
861764,444318
861764,385254
861764,218080
861764,171812
861764,455533
861764,465698
861764,445127
861764,296490
861764,130004
861764,358487
861764,363822
861764,547275
861764,350356
861764,580541
861764,297422
861764,894713
861764,598704
861764,133333
861764,605224
861764,360254
861764,80140
861764,854241
861764,833761
861764,735033
861764,140246
861764,151203
861764,886018
861764,962410
861764,544056
861764,692363
861764,286704
861764,352702
861764,829911
861764,258717
861764,77142
861764,143288
861764,406373
861764,434668
861764,163885
861764,822198
861764,555171
861764,407707
861764,614626
861764,735869
861764,677618
861764,950962
861764,239362
861764,339282
861764,480769
861764,40744
861764,681015
861764,338183
861764,961772
861764,25678
861764,221062
861764,162704
861764,220354
861764,387268
861764,223644
861764,102628
861764,55194
861764,896621
861764,886209
861764,379565
861764,995619
861764,869269
861764,782323
861764,583209
861764,17896
861764,45105
861764,210356
861764,187842
861764,684772
861764,830016
861764,822573
861764,168204
861764,950003
861764,839720
861764,358288
861764,860021
861764,446990
861764,17126
861764,287244
861764,168319
861764,966801
861764,555857
861764,102609
861764,404908
861764,582137
861764,339453
861764,918922
861764,606164
861764,862660
861764,33619
861764,754402
861764,692566
861764,133733
861764,884098
861764,200019
861764,499381
861764,86759
861764,71888
861764,386703
861764,100283
861764,607351
861764,698881
861764,897957
861764,95089
861764,506652
861764,765242
861764,12058
861764,294618
861764,111635
861764,809608
861764,350486
861764,261569
861764,230772
861764,756099
861764,467145
861764,319670
861764,333519
861764,24484
861764,923817
861764,168308
861764,707549
861764,949057
861764,537251
861764,415224
861764,131806
861764,172506
861764,950791
861764,783657
861764,77174
861764,35970
861764,50997
861764,481191
861764,102792
861764,625089
861764,593324
861764,273822
861764,476278
861764,499985
861764,339588
861764,913194
853702,302156
853702,959630
853702,766437
853702,203015
853702,930228
853702,23408
853702,352365
853702,681076
853702,20303
853702,68448
853702,637414
853702,498862
853702,656975
853702,505111
853702,829616
853702,384093
853702,25122
853702,333208
853702,959574
853702,851293
853702,978131
853702,566252
853702,263713
853702,263448
853702,64599
853702,348307
853702,606962
853702,665719
853702,303067
853702,197957
853702,690883
853702,141346
853702,505797
853702,87299
853702,319860
853702,851853
853702,656573
853702,588717
853702,109799
853702,350278
853702,909169
853702,95116
853702,387581
853702,581084
853702,208511
853702,682104
853702,599051
853702,259320
853702,644654
853702,851804
853702,330162
853702,775840
853702,736308
853702,833627
853702,852314
853702,699384
853702,908476
853702,444481
853702,301378
853702,683981
853702,369562
853702,896666
853702,194910
853702,681324
853702,466836
853702,952557
853702,162240
853702,515033
853702,284100
853702,506825
853702,801150
853702,952959
853702,169228
853702,252601
853702,39957
853702,187096
853702,195509
853702,736138
853702,735815
853702,118752
853702,208706
853702,272734
853702,100849
853702,338814
853702,800948
853702,4692
853702,644851
853702,627761
853702,302222
853702,930317
853702,755521
853702,269177
853702,714008
853702,465327
853702,698672
853702,187136
853702,378318
853702,755556
853702,285211
853702,913592
853702,902111
853702,53414
853702,534602
853702,102588
853702,852650
853702,85636
853702,581720
853702,387358
853702,29937
853702,789237
853702,232352
853702,260800
853702,100883
853702,118804
853702,447769
853702,688840
853702,405952
853702,912284
853702,757276
853702,59067
853702,871439
853702,606738
853702,961024
853702,504419
853702,567228
853702,776378
853702,546344
853702,457522
853702,716612
853702,108514
853702,604000
853702,606096
853702,309907
853702,565511
853702,40309
853702,304344
853702,211534
853702,195919
853702,405164
853702,426203
853702,203577
853702,407880
853702,655448
853702,86307
853702,798236
853702,734785
853702,221316
853702,168087
853702,838135
853702,480744
853702,997377
853702,791422
853702,108239
853702,688631
853702,634027
853702,995316
853702,159886
853702,680243
853702,444318
853702,385254
853702,218080
853702,171812
853702,455533
853702,465698
853702,445127
853702,296490
853702,130004
853702,358487
853702,363822
853702,547275
853702,350356
853702,580541
853702,297422
853702,894713
853702,598704
853702,133333
853702,605224
853702,360254
853702,80140
853702,854241
853702,833761
853702,735033
853702,140246
853702,151203
853702,886018
853702,962410
853702,544056
853702,692363
853702,286704
853702,352702
853702,829911
853702,258717
853702,77142
853702,143288
853702,406373
853702,434668
853702,163885
853702,822198
853702,555171
853702,407707
853702,614626
853702,735869
853702,677618
853702,950962
853702,239362
853702,339282
853702,480769
853702,40744
853702,681015
853702,338183
853702,961772
853702,25678
853702,221062
853702,162704
853702,220354
853702,387268
853702,223644
853702,102628
853702,55194
853702,896621
853702,886209
853702,379565
853702,995619
853702,869269
853702,782323
853702,583209
853702,17896
853702,45105
853702,210356
853702,187842
853702,684772
853702,830016
853702,822573
853702,168204
853702,950003
853702,839720
853702,358288
853702,860021
853702,446990
853702,17126
853702,287244
853702,168319
853702,966801
853702,555857
853702,102609
853702,404908
853702,582137
853702,339453
853702,918922
853702,606164
853702,862660
853702,33619
853702,754402
853702,692566
853702,133733
853702,884098
853702,200019
853702,499381
853702,86759
853702,71888
853702,386703
853702,100283
853702,607351
853702,698881
853702,897957
853702,95089
853702,506652
853702,765242
853702,12058
853702,294618
853702,111635
853702,809608
853702,350486
853702,261569
853702,230772
853702,756099
853702,467145
853702,319670
853702,333519
853702,24484
853702,923817
853702,168308
853702,707549
853702,949057
853702,537251
853702,415224
853702,131806
853702,172506
853702,950791
853702,783657
853702,77174
853702,35970
853702,50997
853702,481191
853702,102792
853702,625089
853702,593324
853702,273822
853702,476278
853702,499985
853702,339588
853702,913194
333742,789651
333742,994664
333742,483963
333742,205466
333742,168564
333742,574602
333742,656163
333742,591465
333742,359918
333742,152017
333742,754456
333742,822420
333742,843626
333742,767782
333742,151106
333742,843412
333742,467319
302156,959630
302156,766437
302156,203015
302156,930228
302156,23408
302156,352365
302156,681076
302156,20303
302156,68448
302156,637414
302156,498862
302156,656975
302156,505111
302156,829616
302156,384093
302156,25122
302156,333208
302156,959574
302156,851293
302156,978131
302156,566252
302156,263713
302156,263448
302156,64599
302156,348307
302156,606962
302156,665719
302156,303067
302156,197957
302156,690883
302156,141346
302156,505797
302156,87299
302156,319860
302156,851853
302156,656573
302156,588717
302156,109799
302156,350278
302156,909169
302156,95116
302156,387581
302156,581084
302156,208511
302156,682104
302156,599051
302156,259320
302156,644654
302156,851804
302156,330162
302156,775840
302156,736308
302156,833627
302156,852314
302156,699384
302156,908476
302156,444481
302156,301378
302156,683981
302156,369562
302156,896666
302156,194910
302156,681324
302156,466836
302156,952557
302156,162240
302156,515033
302156,284100
302156,506825
302156,801150
302156,952959
302156,169228
302156,252601
302156,39957
302156,187096
302156,195509
302156,736138
302156,735815
302156,118752
302156,208706
302156,272734
302156,100849
302156,338814
302156,800948
302156,4692
302156,644851
302156,627761
302156,302222
302156,930317
302156,755521
302156,269177
302156,714008
302156,465327
302156,698672
302156,187136
302156,378318
302156,755556
302156,285211
302156,913592
302156,902111
302156,53414
302156,534602
302156,102588
302156,852650
302156,85636
302156,581720
302156,387358
302156,29937
302156,789237
302156,232352
302156,260800
302156,100883
302156,118804
302156,447769
302156,688840
302156,405952
302156,912284
302156,757276
302156,59067
302156,871439
302156,606738
302156,961024
302156,504419
302156,567228
302156,776378
302156,546344
302156,457522
302156,716612
302156,108514
302156,604000
302156,606096
302156,309907
302156,565511
302156,40309
302156,304344
302156,211534
302156,195919
302156,405164
302156,426203
302156,203577
302156,407880
302156,655448
302156,86307
302156,798236
302156,734785
302156,221316
302156,168087
302156,838135
302156,480744
302156,997377
302156,791422
302156,108239
302156,688631
302156,634027
302156,995316
302156,159886
302156,680243
302156,444318
302156,385254
302156,218080
302156,171812
302156,455533
302156,465698
302156,445127
302156,296490
302156,130004
302156,358487
302156,363822
302156,547275
302156,350356
302156,580541
302156,297422
302156,894713
302156,598704
302156,133333
302156,605224
302156,360254
302156,80140
302156,854241
302156,833761
302156,735033
302156,140246
302156,151203
302156,886018
302156,962410
302156,544056
302156,692363
302156,286704
302156,352702
302156,829911
302156,258717
302156,77142
302156,143288
302156,406373
302156,434668
302156,163885
302156,822198
302156,555171
302156,407707
302156,614626
302156,735869
302156,677618
302156,950962
302156,239362
302156,339282
302156,480769
302156,40744
302156,681015
302156,338183
302156,961772
302156,25678
302156,221062
302156,162704
302156,220354
302156,387268
302156,223644
302156,102628
302156,55194
302156,896621
302156,886209
302156,379565
302156,995619
302156,869269
302156,782323
302156,583209
302156,17896
302156,45105
302156,210356
302156,187842
302156,684772
302156,830016
302156,822573
302156,168204
302156,950003
302156,839720
302156,358288
302156,860021
302156,446990
302156,17126
302156,287244
302156,168319
302156,966801
302156,555857
302156,102609
302156,404908
302156,582137
302156,339453
302156,918922
302156,606164
302156,862660
302156,33619
302156,754402
302156,692566
302156,133733
302156,884098
302156,200019
302156,499381
302156,86759
302156,71888
302156,386703
302156,100283
302156,607351
302156,698881
302156,897957
302156,95089
302156,506652
302156,765242
302156,12058
302156,294618
302156,111635
302156,809608
302156,350486
302156,261569
302156,230772
302156,756099
302156,467145
302156,319670
302156,333519
302156,24484
302156,923817
302156,168308
302156,707549
302156,949057
302156,537251
302156,415224
302156,131806
302156,172506
302156,950791
302156,783657
302156,77174
302156,35970
302156,50997
302156,481191
302156,102792
302156,625089
302156,593324
302156,273822
302156,476278
302156,499985
302156,339588
302156,913194
959630,766437
959630,203015
959630,930228
959630,23408
959630,352365
959630,681076
959630,20303
959630,68448
959630,637414
959630,498862
959630,656975
959630,505111
959630,829616
959630,384093
959630,25122
959630,333208
959630,959574
959630,851293
959630,978131
959630,566252
959630,263713
959630,263448
959630,64599
959630,348307
959630,606962
959630,665719
959630,303067
959630,197957
959630,690883
959630,141346
959630,505797
959630,87299
959630,319860
959630,851853
959630,656573
959630,588717
959630,109799
959630,350278
959630,909169
959630,95116
959630,387581
959630,581084
959630,208511
959630,682104
959630,599051
959630,259320
959630,644654
959630,851804
959630,330162
959630,775840
959630,736308
959630,833627
959630,852314
959630,699384
959630,908476
959630,444481
959630,301378
959630,683981
959630,369562
959630,896666
959630,194910
959630,681324
959630,466836
959630,952557
959630,162240
959630,515033
959630,284100
959630,506825
959630,801150
959630,952959
959630,169228
959630,252601
959630,39957
959630,187096
959630,195509
959630,736138
959630,735815
959630,118752
959630,208706
959630,272734
959630,100849
959630,338814
959630,800948
959630,4692
959630,644851
959630,627761
959630,302222
959630,930317
959630,755521
959630,269177
959630,714008
959630,465327
959630,698672
959630,187136
959630,378318
959630,755556
959630,285211
959630,913592
959630,902111
959630,53414
959630,534602
959630,102588
959630,852650
959630,85636
959630,581720
959630,387358
959630,29937
959630,789237
959630,232352
959630,260800
959630,100883
959630,118804
959630,447769
959630,688840
959630,405952
959630,912284
959630,757276
959630,59067
959630,871439
959630,606738
959630,961024
959630,504419
959630,567228
959630,776378
959630,546344
959630,457522
959630,716612
959630,108514
959630,604000
959630,606096
959630,309907
959630,565511
959630,40309
959630,304344
959630,211534
959630,195919
959630,405164
959630,426203
959630,203577
959630,407880
959630,655448
959630,86307
959630,798236
959630,734785
959630,221316
959630,168087
959630,838135
959630,480744
959630,997377
959630,791422
959630,108239
959630,688631
959630,634027
959630,995316
959630,159886
959630,680243
959630,444318
959630,385254
959630,218080
959630,171812
959630,455533
959630,465698
959630,445127
959630,296490
959630,130004
959630,358487
959630,363822
959630,547275
959630,350356
959630,580541
959630,297422
959630,894713
959630,598704
959630,133333
959630,605224
959630,360254
959630,80140
959630,854241
959630,833761
959630,735033
959630,140246
959630,151203
959630,886018
959630,962410
959630,544056
959630,692363
959630,286704
959630,352702
959630,829911
959630,258717
959630,77142
959630,143288
959630,406373
959630,434668
959630,163885
959630,822198
959630,555171
959630,407707
959630,614626
959630,735869
959630,677618
959630,950962
959630,239362
959630,339282
959630,480769
959630,40744
959630,681015
959630,338183
959630,961772
959630,25678
959630,221062
959630,162704
959630,220354
959630,387268
959630,223644
959630,102628
959630,55194
959630,896621
959630,886209
959630,379565
959630,995619
959630,869269
959630,782323
959630,583209
959630,17896
959630,45105
959630,210356
959630,187842
959630,684772
959630,830016
959630,822573
959630,168204
959630,950003
959630,839720
959630,358288
959630,860021
959630,446990
959630,17126
959630,287244
959630,168319
959630,966801
959630,555857
959630,102609
959630,404908
959630,582137
959630,339453
959630,918922
959630,606164
959630,862660
959630,33619
959630,754402
959630,692566
959630,133733
959630,884098
959630,200019
959630,499381
959630,86759
959630,71888
959630,386703
959630,100283
959630,607351
959630,698881
959630,897957
959630,95089
959630,506652
959630,765242
959630,12058
959630,294618
959630,111635
959630,809608
959630,350486
959630,261569
959630,230772
959630,756099
959630,467145
959630,319670
959630,333519
959630,24484
959630,923817
959630,168308
959630,707549
959630,949057
959630,537251
959630,415224
959630,131806
959630,172506
959630,950791
959630,783657
959630,77174
959630,35970
959630,50997
959630,481191
959630,102792
959630,625089
959630,593324
959630,273822
959630,476278
959630,499985
959630,339588
959630,913194
766437,203015
766437,930228
766437,23408
766437,352365
766437,681076
766437,20303
766437,68448
766437,637414
766437,498862
766437,656975
766437,505111
766437,829616
766437,384093
766437,25122
766437,333208
766437,959574
766437,851293
766437,978131
766437,566252
766437,263713
766437,263448
766437,64599
766437,348307
766437,606962
766437,665719
766437,303067
766437,197957
766437,690883
766437,141346
766437,505797
766437,87299
766437,319860
766437,851853
766437,656573
766437,588717
766437,109799
766437,350278
766437,909169
766437,95116
766437,387581
766437,581084
766437,208511
766437,682104
766437,599051
766437,259320
766437,644654
766437,851804
766437,330162
766437,775840
766437,736308
766437,833627
766437,852314
766437,699384
766437,908476
766437,444481
766437,301378
766437,683981
766437,369562
766437,896666
766437,194910
766437,681324
766437,466836
766437,952557
766437,162240
766437,515033
766437,284100
766437,506825
766437,801150
766437,952959
766437,169228
766437,252601
766437,39957
766437,187096
766437,195509
766437,736138
766437,735815
766437,118752
766437,208706
766437,272734
766437,100849
766437,338814
766437,800948
766437,4692
766437,644851
766437,627761
766437,302222
766437,930317
766437,755521
766437,269177
766437,714008
766437,465327
766437,698672
766437,187136
766437,378318
766437,755556
766437,285211
766437,913592
766437,902111
766437,53414
766437,534602
766437,102588
766437,852650
766437,85636
766437,581720
766437,387358
766437,29937
766437,789237
766437,232352
766437,260800
766437,100883
766437,118804
766437,447769
766437,688840
766437,405952
766437,912284
766437,757276
766437,59067
766437,871439
766437,606738
766437,961024
766437,504419
766437,567228
766437,776378
766437,546344
766437,457522
766437,716612
766437,108514
766437,604000
766437,606096
766437,309907
766437,565511
766437,40309
766437,304344
766437,211534
766437,195919
766437,405164
766437,426203
766437,203577
766437,407880
766437,655448
766437,86307
766437,798236
766437,734785
766437,221316
766437,168087
766437,838135
766437,480744
766437,997377
766437,791422
766437,108239
766437,688631
766437,634027
766437,995316
766437,159886
766437,680243
766437,444318
766437,385254
766437,218080
766437,171812
766437,455533
766437,465698
766437,445127
766437,296490
766437,130004
766437,358487
766437,363822
766437,547275
766437,350356
766437,580541
766437,297422
766437,894713
766437,598704
766437,133333
766437,605224
766437,360254
766437,80140
766437,854241
766437,833761
766437,735033
766437,140246
766437,151203
766437,886018
766437,962410
766437,544056
766437,692363
766437,286704
766437,352702
766437,829911
766437,258717
766437,77142
766437,143288
766437,406373
766437,434668
766437,163885
766437,822198
766437,555171
766437,407707
766437,614626
766437,735869
766437,677618
766437,950962
766437,239362
766437,339282
766437,480769
766437,40744
766437,681015
766437,338183
766437,961772
766437,25678
766437,221062
766437,162704
766437,220354
766437,387268
766437,223644
766437,102628
766437,55194
766437,896621
766437,886209
766437,379565
766437,995619
766437,869269
766437,782323
766437,583209
766437,17896
766437,45105
766437,210356
766437,187842
766437,684772
766437,830016
766437,822573
766437,168204
766437,950003
766437,839720
766437,358288
766437,860021
766437,446990
766437,17126
766437,287244
766437,168319
766437,966801
766437,555857
766437,102609
766437,404908
766437,582137
766437,339453
766437,918922
766437,606164
766437,862660
766437,33619
766437,754402
766437,692566
766437,133733
766437,884098
766437,200019
766437,499381
766437,86759
766437,71888
766437,386703
766437,100283
766437,607351
766437,698881
766437,897957
766437,95089
766437,506652
766437,765242
766437,12058
766437,294618
766437,111635
766437,809608
766437,350486
766437,261569
766437,230772
766437,756099
766437,467145
766437,319670
766437,333519
766437,24484
766437,923817
766437,168308
766437,707549
766437,949057
766437,537251
766437,415224
766437,131806
766437,172506
766437,950791
766437,783657
766437,77174
766437,35970
766437,50997
766437,481191
766437,102792
766437,625089
766437,593324
766437,273822
766437,476278
766437,499985
766437,339588
766437,913194
203015,930228
203015,23408
203015,352365
203015,681076
203015,20303
203015,68448
203015,637414
203015,498862
203015,656975
203015,505111
203015,829616
203015,384093
203015,25122
203015,333208
203015,959574
